iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
79434,1405.54,0.0177,10.02,1415.55
79435,1407.69,0.0177,10.01,1417.70
79436,1409.14,0.0177,10.01,1419.15
79437,1410.75,0.0178,10.00,1420.75
79438,1412.30,0.0178,9.99,1422.29
79439,1414.43,0.0178,9.99,1424.41
79440,1415.87,0.0178,9.98,1425.85
79441,1417.47,0.0178,9.97,1427.45
79442,1419.03,0.0179,9.97,1429.00
79443,1421.12,0.0179,9.96,1431.08
79444,1422.57,0.0179,9.96,1432.53
79445,1424.19,0.0179,9.95,1434.14
79446,1425.70,0.0179,9.94,1435.65
79447,1427.81,0.0180,9.94,1437.74
79448,1429.26,0.0180,9.93,1439.19
79449,1430.85,0.0180,9.92,1440.78
79450,1433.01,0.0180,9.92,1442.93
79451,1434.46,0.0181,9.91,1444.37
79452,1436.03,0.0181,9.90,1445.94
79453,1437.63,0.0181,9.90,1447.53
79454,1439.78,0.0181,9.89,1449.68
79455,1441.24,0.0181,9.89,1451.13
79456,1442.79,0.0182,9.88,1452.67
79457,1444.37,0.0182,9.87,1454.24
79458,1446.50,0.0182,9.87,1456.37
79459,1447.94,0.0182,9.86,1457.80
79460,1449.47,0.0182,9.85,1459.32
79461,1451.06,0.0183,9.84,1460.90
79462,1453.19,0.0183,9.84,1463.03
79463,1454.64,0.0183,9.83,1464.48
79464,1456.26,0.0183,9.82,1466.09
79465,1457.85,0.0183,9.81,1467.66
79466,1459.95,0.0184,9.81,1469.76
79467,1461.42,0.0184,9.80,1471.22
79468,1463.04,0.0184,9.79,1472.84
79469,1464.63,0.0184,9.79,1474.41
79470,1466.77,0.0185,9.78,1476.55
79471,1468.27,0.0185,9.77,1478.04
79472,1469.89,0.0185,9.77,1479.66
79473,1471.59,0.0185,9.76,1481.35
79474,1473.76,0.0185,9.75,1483.52
79475,1475.34,0.0186,9.75,1485.09
79476,1477.09,0.0186,9.74,1486.83
79477,1478.77,0.0186,9.73,1488.50
79478,1480.69,0.0186,9.72,1490.42
79479,1481.49,0.0186,9.71,1491.21
79480,1482.30,0.0186,9.70,1492.00
79481,1483.09,0.0187,9.68,1492.78
79482,1484.51,0.0187,9.67,1494.18
79483,1485.37,0.0187,9.66,1495.03
79484,1486.17,0.0187,9.65,1495.82
79485,1486.94,0.0187,9.63,1496.57
79486,1488.65,0.0187,9.63,1498.28
79487,1490.22,0.0187,9.62,1499.84
79488,1492.00,0.0188,9.61,1501.61
79489,1493.69,0.0188,9.60,1503.29
79490,1495.88,0.0188,9.60,1505.48
79491,1497.47,0.0188,9.59,1507.06
79492,1499.22,0.0189,9.58,1508.80
79493,1501.46,0.0189,9.58,1511.04
79494,1503.03,0.0189,9.57,1512.60
79495,1504.70,0.0189,9.56,1514.26
79496,1506.46,0.0190,9.55,1516.01
79497,1508.73,0.0190,9.55,1518.28
79498,1510.29,0.0190,9.54,1519.83
79499,1512.02,0.0190,9.53,1521.55
79500,1513.72,0.0190,9.52,1523.24
79501,1515.97,0.0191,9.52,1525.49
79502,1517.53,0.0191,9.51,1527.04
79503,1519.30,0.0191,9.50,1528.80
79504,1521.02,0.0191,9.49,1530.51
79505,1523.31,0.0192,9.48,1532.79
79506,1524.87,0.0192,9.47,1534.34
79507,1526.61,0.0192,9.47,1536.08
79508,1528.32,0.0192,9.46,1537.78
79509,1530.53,0.0192,9.45,1539.98
79510,1532.10,0.0193,9.44,1541.54
79511,1533.83,0.0193,9.43,1543.26
79512,1535.53,0.0193,9.42,1544.95
79513,1537.74,0.0193,9.42,1547.15
79514,1539.31,0.0194,9.41,1548.72
79515,1541.02,0.0194,9.40,1550.42
79516,1542.69,0.0194,9.39,1552.08
79517,1544.93,0.0194,9.38,1554.31
79518,1546.51,0.0194,9.37,1555.88
79519,1548.17,0.0195,9.36,1557.54
79520,1549.80,0.0195,9.35,1559.15
79521,1551.97,0.0195,9.35,1561.31
79522,1553.52,0.0195,9.34,1562.86
79523,1555.20,0.0196,9.33,1564.53
79524,1556.87,0.0196,9.32,1566.19
79525,1559.05,0.0196,9.31,1568.36
79526,1560.59,0.0196,9.30,1569.89
79527,1562.27,0.0196,9.29,1571.56
79528,1563.90,0.0197,9.28,1573.18
79529,1566.09,0.0197,9.27,1575.36
79530,1567.68,0.0197,9.26,1576.94
79531,1569.35,0.0197,9.25,1578.61
79532,1570.98,0.0198,9.24,1580.22
79533,1573.22,0.0198,9.24,1582.46
79534,1574.78,0.0198,9.23,1584.00
79535,1576.50,0.0198,9.22,1585.71
79536,1578.78,0.0198,9.21,1587.99
79537,1580.26,0.0199,9.20,1589.46
79538,1581.90,0.0199,9.19,1591.09
79539,1583.59,0.0199,9.18,1592.77
79540,1585.82,0.0199,9.17,1594.99
79541,1587.36,0.0200,9.16,1596.52
79542,1589.07,0.0200,9.15,1598.22
79543,1590.74,0.0200,9.14,1599.88
79544,1592.95,0.0200,9.13,1602.08
79545,1594.48,0.0200,9.12,1603.60
79546,1596.20,0.0201,9.11,1605.31
79547,1597.93,0.0201,9.10,1607.03
79548,1600.07,0.0201,9.09,1609.16
79549,1601.61,0.0201,9.08,1610.69
79550,1603.27,0.0202,9.07,1612.34
79551,1604.95,0.0202,9.06,1614.00
79552,1607.14,0.0202,9.05,1616.19
79553,1608.70,0.0202,9.04,1617.73
79554,1610.41,0.0202,9.03,1619.44
79555,1612.10,0.0203,9.02,1621.12
79556,1614.29,0.0203,9.01,1623.29
79557,1615.85,0.0203,9.00,1624.84
79558,1617.52,0.0203,8.99,1626.50
79559,1619.20,0.0204,8.98,1628.17
79560,1621.39,0.0204,8.97,1630.35
79561,1623.00,0.0204,8.96,1631.95
79562,1624.70,0.0204,8.94,1633.64
79563,1626.38,0.0204,8.93,1635.31
79564,1628.58,0.0205,8.92,1637.51
79565,1630.17,0.0205,8.91,1639.08
79566,1631.85,0.0205,8.90,1640.76
79567,1633.56,0.0205,8.89,1642.45
79568,1635.77,0.0206,8.88,1644.66
79569,1637.34,0.0206,8.87,1646.21
79570,1639.05,0.0206,8.86,1647.91
79571,1640.59,0.0206,8.85,1649.43
79572,1642.04,0.0206,8.83,1650.87
79573,1642.83,0.0206,8.82,1651.65
79574,1643.58,0.0207,8.80,1652.38
79575,1644.97,0.0207,8.79,1653.76
79576,1645.94,0.0207,8.77,1654.71
79577,1646.72,0.0207,8.75,1655.47
79578,1647.49,0.0207,8.74,1656.23
79579,1648.90,0.0207,8.72,1657.62
79580,1649.67,0.0207,8.71,1658.38
79581,1650.47,0.0207,8.69,1659.16
79582,1651.25,0.0207,8.67,1659.92
79583,1652.64,0.0208,8.66,1661.30
79584,1653.40,0.0208,8.64,1662.05
79585,1654.20,0.0208,8.63,1662.83
79586,1655.00,0.0208,8.61,1663.61
79587,1656.40,0.0208,8.60,1664.99
79588,1657.16,0.0208,8.58,1665.74
79589,1657.96,0.0208,8.56,1666.52
79590,1658.74,0.0208,8.54,1667.29
79591,1660.13,0.0209,8.53,1668.66
79592,1660.93,0.0209,8.51,1669.45
79593,1661.71,0.0209,8.50,1670.21
79594,1662.50,0.0209,8.48,1670.98
79595,1663.91,0.0209,8.47,1672.38
79596,1664.69,0.0209,8.45,1673.14
79597,1665.48,0.0209,8.43,1673.91
79598,1666.23,0.0209,8.42,1674.64
79599,1667.64,0.0210,8.40,1676.04
79600,1668.44,0.0210,8.38,1676.82
79601,1669.19,0.0210,8.37,1677.56
79602,1669.99,0.0210,8.35,1678.34
79603,1671.38,0.0210,8.34,1679.72
79604,1672.14,0.0210,8.32,1680.46
79605,1672.92,0.0210,8.30,1681.22
79606,1673.69,0.0210,8.28,1681.98
79607,1675.03,0.0210,8.27,1683.30
79608,1675.81,0.0211,8.25,1684.06
79609,1676.58,0.0211,8.23,1684.81
79610,1677.34,0.0211,8.22,1685.56
79611,1678.76,0.0211,8.20,1686.96
79612,1679.52,0.0211,8.19,1687.71
79613,1680.30,0.0211,8.17,1688.46
79614,1681.03,0.0211,8.15,1689.18
79615,1682.43,0.0211,8.14,1690.57
79616,1683.21,0.0211,8.12,1691.32
79617,1684.01,0.0212,8.10,1692.11
79618,1685.38,0.0212,8.09,1693.47
79619,1686.29,0.0212,8.07,1694.36
79620,1687.07,0.0212,8.05,1695.12
79621,1687.84,0.0212,8.03,1695.88
79622,1689.22,0.0212,8.02,1697.24
79623,1690.00,0.0212,8.00,1698.00
79624,1690.80,0.0212,7.98,1698.79
79625,1691.58,0.0212,7.97,1699.55
79626,1692.98,0.0213,7.95,1700.93
79627,1693.76,0.0213,7.93,1701.69
79628,1694.55,0.0213,7.92,1702.47
79629,1695.33,0.0213,7.90,1703.23
79630,1696.70,0.0213,7.88,1704.58
79631,1697.49,0.0213,7.87,1705.36
79632,1698.28,0.0213,7.85,1706.12
79633,1699.06,0.0213,7.83,1706.89
79634,1700.44,0.0214,7.82,1708.25
79635,1701.23,0.0214,7.80,1709.02
79636,1702.02,0.0214,7.78,1709.80
79637,1702.80,0.0214,7.76,1710.56
79638,1704.18,0.0214,7.75,1711.93
79639,1704.98,0.0214,7.73,1712.71
79640,1705.78,0.0214,7.71,1713.50
79641,1706.54,0.0214,7.69,1714.23
79642,1707.92,0.0214,7.68,1715.60
79643,1708.68,0.0215,7.66,1716.34
79644,1709.46,0.0215,7.64,1717.10
79645,1710.22,0.0215,7.62,1717.85
79646,1711.62,0.0215,7.61,1719.23
79647,1712.41,0.0215,7.59,1720.00
79648,1713.19,0.0215,7.57,1720.76
79649,1713.93,0.0215,7.55,1721.49
79650,1715.33,0.0215,7.54,1722.87
79651,1716.10,0.0215,7.52,1723.62
79652,1716.88,0.0216,7.50,1724.38
79653,1717.64,0.0216,7.48,1725.12
79654,1719.07,0.0216,7.47,1726.53
79655,1719.89,0.0216,7.45,1727.34
79656,1720.69,0.0216,7.43,1728.12
79657,1721.45,0.0216,7.41,1728.86
79658,1722.84,0.0216,7.40,1730.24
79659,1723.64,0.0216,7.38,1731.02
79660,1724.41,0.0216,7.36,1731.77
79661,1725.76,0.0217,7.34,1733.10
79662,1726.57,0.0217,7.33,1733.90
79663,1727.38,0.0217,7.31,1734.68
79664,1728.18,0.0217,7.29,1735.47
79665,1729.57,0.0217,7.27,1736.85
79666,1730.37,0.0217,7.25,1737.63
79667,1731.17,0.0217,7.24,1738.41
79668,1731.95,0.0217,7.22,1739.16
79669,1733.33,0.0218,7.20,1740.53
79670,1734.12,0.0218,7.18,1741.31
79671,1734.93,0.0218,7.16,1742.10
79672,1735.70,0.0218,7.15,1742.85
79673,1737.09,0.0218,7.13,1744.22
79674,1737.89,0.0218,7.11,1745.00
79675,1738.67,0.0218,7.09,1745.76
79676,1739.43,0.0218,7.07,1746.50
79677,1740.84,0.0218,7.06,1747.90
79678,1741.64,0.0219,7.04,1748.68
79679,1742.44,0.0219,7.02,1749.46
79680,1743.20,0.0219,7.00,1750.20
79681,1744.58,0.0219,6.98,1751.56
79682,1745.38,0.0219,6.97,1752.34
79683,1746.15,0.0219,6.95,1753.10
79684,1746.92,0.0219,6.93,1753.85
79685,1748.30,0.0219,6.91,1755.22
79686,1749.10,0.0219,6.89,1755.99
79687,1749.84,0.0220,6.87,1756.71
79688,1750.60,0.0220,6.85,1757.45
79689,1751.97,0.0220,6.84,1758.81
79690,1752.75,0.0220,6.82,1759.57
79691,1753.54,0.0220,6.80,1760.34
79692,1754.31,0.0220,6.78,1761.09
79693,1755.71,0.0220,6.76,1762.48
79694,1756.50,0.0220,6.74,1763.25
79695,1757.29,0.0221,6.73,1764.01
79696,1758.05,0.0221,6.71,1764.76
79697,1759.46,0.0221,6.69,1766.15
79698,1760.22,0.0221,6.67,1766.89
79699,1761.01,0.0221,6.65,1767.66
79700,1762.36,0.0221,6.63,1769.00
79701,1763.14,0.0221,6.61,1769.75
79702,1763.93,0.0221,6.60,1770.53
79703,1764.70,0.0221,6.58,1771.28
79704,1766.09,0.0222,6.56,1772.65
79705,1766.86,0.0222,6.54,1773.40
79706,1767.66,0.0222,6.52,1774.18
79707,1768.45,0.0222,6.50,1774.95
79708,1769.80,0.0222,6.48,1776.28
79709,1770.58,0.0222,6.46,1777.05
79710,1771.39,0.0222,6.44,1777.83
79711,1772.16,0.0222,6.43,1778.58
79712,1773.52,0.0222,6.41,1779.93
79713,1774.30,0.0223,6.39,1780.69
79714,1775.09,0.0223,6.37,1781.46
79715,1775.87,0.0223,6.35,1782.22
79716,1777.26,0.0223,6.33,1783.59
79717,1778.05,0.0223,6.31,1784.37
79718,1778.89,0.0223,6.29,1785.18
79719,1779.68,0.0223,6.27,1785.95
79720,1781.06,0.0223,6.26,1787.32
79721,1781.85,0.0224,6.24,1788.08
79722,1782.63,0.0224,6.22,1788.85
79723,1783.43,0.0224,6.20,1789.63
79724,1784.80,0.0224,6.18,1790.97
79725,1785.60,0.0224,6.16,1791.76
79726,1786.39,0.0224,6.14,1792.53
79727,1787.14,0.0224,6.12,1793.26
79728,1788.54,0.0224,6.10,1794.64
79729,1789.33,0.0224,6.08,1795.41
79730,1790.12,0.0225,6.06,1796.18
79731,1790.89,0.0225,6.04,1796.93
79732,1792.29,0.0225,6.02,1798.31
79733,1793.06,0.0225,6.00,1799.06
79734,1793.84,0.0225,5.98,1799.82
79735,1794.59,0.0225,5.96,1800.56
79736,1795.99,0.0225,5.95,1801.94
79737,1796.79,0.0225,5.93,1802.71
79738,1797.57,0.0225,5.91,1803.48
79739,1798.31,0.0226,5.89,1804.20
79740,1799.74,0.0226,5.87,1805.61
79741,1800.54,0.0226,5.85,1806.39
79742,1801.34,0.0226,5.83,1807.16
79743,1802.68,0.0226,5.81,1808.49
79744,1803.46,0.0226,5.79,1809.25
79745,1804.27,0.0226,5.77,1810.04
79746,1805.06,0.0226,5.75,1810.81
79747,1806.43,0.0227,5.73,1812.16
79748,1807.21,0.0227,5.71,1812.92
79749,1807.99,0.0227,5.69,1813.68
79750,1808.79,0.0227,5.67,1814.46
79751,1810.15,0.0227,5.65,1815.80
79752,1810.92,0.0227,5.63,1816.55
79753,1811.71,0.0227,5.61,1817.32
79754,1812.50,0.0227,5.59,1818.09
79755,1813.88,0.0227,5.57,1819.45
79756,1814.70,0.0228,5.55,1820.25
79757,1815.51,0.0228,5.53,1821.04
79758,1816.27,0.0228,5.51,1821.78
79759,1817.66,0.0228,5.49,1823.15
79760,1818.43,0.0228,5.47,1823.90
79761,1819.20,0.0228,5.45,1824.65
79762,1819.98,0.0228,5.43,1825.41
79763,1821.38,0.0228,5.41,1826.79
79764,1822.15,0.0228,5.39,1827.54
79765,1822.94,0.0229,5.37,1828.31
79766,1823.69,0.0229,5.35,1829.04
79767,1825.09,0.0229,5.33,1830.42
79768,1825.85,0.0229,5.31,1831.16
79769,1826.66,0.0229,5.29,1831.95
79770,1827.41,0.0229,5.27,1832.68
79771,1828.80,0.0229,5.25,1834.05
79772,1829.59,0.0229,5.23,1834.82
79773,1830.37,0.0229,5.21,1835.58
79774,1831.13,0.0230,5.19,1836.32
79775,1832.51,0.0230,5.17,1837.68
79776,1833.30,0.0230,5.15,1838.45
79777,1834.08,0.0230,5.13,1839.21
79778,1834.82,0.0230,5.11,1839.93
79779,1836.23,0.0230,5.09,1841.32
79780,1837.04,0.0230,5.07,1842.11
79781,1837.82,0.0230,5.04,1842.86
79782,1838.57,0.0230,5.02,1843.59
79783,1839.99,0.0231,5.00,1844.99
79784,1840.77,0.0231,4.98,1845.76
79785,1841.56,0.0231,4.96,1846.52
79786,1842.93,0.0231,4.94,1847.87
79787,1843.69,0.0231,4.92,1848.61
79788,1844.47,0.0231,4.90,1849.37
79789,1845.27,0.0231,4.88,1850.15
79790,1846.68,0.0231,4.86,1851.54
79791,1847.45,0.0232,4.84,1852.29
79792,1848.22,0.0232,4.82,1853.03
79793,1848.97,0.0232,4.80,1853.76
79794,1850.35,0.0232,4.78,1855.13
79795,1851.12,0.0232,4.76,1855.88
79796,1851.92,0.0232,4.73,1856.65
79797,1852.69,0.0232,4.71,1857.40
79798,1854.06,0.0232,4.69,1858.76
79799,1854.83,0.0232,4.67,1859.51
79800,1855.59,0.0233,4.65,1860.24
79801,1856.36,0.0233,4.63,1860.98
79802,1857.74,0.0233,4.61,1862.35
79803,1858.51,0.0233,4.59,1863.10
79804,1859.30,0.0233,4.57,1863.86
79805,1860.05,0.0233,4.54,1864.60
79806,1861.44,0.0233,4.52,1865.97
79807,1862.22,0.0233,4.50,1866.72
79808,1863.02,0.0233,4.48,1867.50
79809,1863.78,0.0234,4.46,1868.24
79810,1865.16,0.0234,4.44,1869.60
79811,1865.95,0.0234,4.42,1870.37
79812,1866.71,0.0234,4.40,1871.10
79813,1867.49,0.0234,4.38,1871.86
79814,1868.90,0.0234,4.36,1873.26
79815,1869.69,0.0234,4.33,1874.02
79816,1870.47,0.0234,4.31,1874.78
79817,1871.20,0.0234,4.29,1875.49
79818,1872.58,0.0235,4.27,1876.85
79819,1873.37,0.0235,4.25,1877.61
79820,1874.15,0.0235,4.23,1878.37
79821,1874.91,0.0235,4.20,1879.11
79822,1876.30,0.0235,4.18,1880.49
79823,1877.09,0.0235,4.16,1881.26
79824,1877.88,0.0235,4.14,1882.02
79825,1879.25,0.0235,4.12,1883.37
79826,1880.04,0.0236,4.10,1884.14
79827,1880.84,0.0236,4.08,1884.91
79828,1881.63,0.0236,4.05,1885.69
79829,1883.03,0.0236,4.03,1887.07
79830,1883.81,0.0236,4.01,1887.82
79831,1884.64,0.0236,3.99,1888.63
79832,1885.44,0.0236,3.97,1889.40
79833,1886.84,0.0236,3.95,1890.79
79834,1887.67,0.0236,3.93,1891.60
79835,1888.50,0.0237,3.90,1892.40
79836,1889.31,0.0237,3.88,1893.19
79837,1890.73,0.0237,3.86,1894.59
79838,1891.82,0.0237,3.84,1895.66
79839,1893.51,0.0237,3.82,1897.33
79840,1895.22,0.0237,3.80,1899.02
79841,1897.44,0.0238,3.78,1901.22
79842,1898.95,0.0238,3.76,1902.70
79843,1900.61,0.0238,3.74,1904.35
79844,1902.22,0.0238,3.72,1905.94
79845,1904.37,0.0239,3.70,1908.06
79846,1905.90,0.0239,3.68,1909.58
79847,1907.62,0.0239,3.66,1911.28
79848,1909.30,0.0239,3.63,1912.94
79849,1911.46,0.0239,3.61,1915.07
79850,1912.99,0.0240,3.59,1916.59
79851,1914.74,0.0240,3.57,1918.32
79852,1916.44,0.0240,3.55,1920.00
79853,1918.65,0.0240,3.53,1922.18
79854,1920.18,0.0240,3.51,1923.69
79855,1921.91,0.0241,3.49,1925.40
79856,1923.58,0.0241,3.47,1927.05
79857,1925.76,0.0241,3.45,1929.21
79858,1927.30,0.0241,3.43,1930.73
79859,1929.04,0.0242,3.41,1932.45
79860,1930.73,0.0242,3.38,1934.12
79861,1932.89,0.0242,3.36,1936.26
79862,1934.43,0.0242,3.34,1937.78
79863,1936.13,0.0242,3.32,1939.45
79864,1937.77,0.0243,3.30,1941.07
79865,1939.94,0.0243,3.28,1943.22
79866,1941.47,0.0243,3.26,1944.73
79867,1943.12,0.0243,3.24,1946.35
79868,1945.28,0.0244,3.22,1948.50
79869,1946.76,0.0244,3.19,1949.95
79870,1948.36,0.0244,3.17,1951.53
79871,1949.99,0.0244,3.15,1953.14
79872,1952.23,0.0244,3.13,1955.36
79873,1953.73,0.0245,3.11,1956.84
79874,1955.38,0.0245,3.08,1958.46
79875,1957.01,0.0245,3.06,1960.08
79876,1959.14,0.0245,3.04,1962.18
79877,1960.62,0.0245,3.02,1963.64
79878,1962.17,0.0246,3.00,1965.17
79879,1963.79,0.0246,2.97,1966.76
79880,1965.98,0.0246,2.95,1968.93
79881,1967.49,0.0246,2.93,1970.43
79882,1968.52,0.0246,2.91,1971.43
79883,1969.31,0.0247,2.88,1972.19
79884,1970.70,0.0247,2.86,1973.56
79885,1971.48,0.0247,2.84,1974.32
79886,1972.27,0.0247,2.81,1975.09
79887,1973.03,0.0247,2.79,1975.82
79888,1974.41,0.0247,2.77,1977.17
79889,1975.16,0.0247,2.74,1977.90
79890,1975.95,0.0247,2.72,1978.67
79891,1976.73,0.0247,2.70,1979.43
79892,1978.10,0.0248,2.67,1980.77
79893,1978.89,0.0248,2.65,1981.54
79894,1979.68,0.0248,2.63,1982.30
79895,1980.45,0.0248,2.60,1983.05
79896,1981.83,0.0248,2.58,1984.41
79897,1982.65,0.0248,2.56,1985.21
79898,1983.44,0.0248,2.53,1985.97
79899,1984.20,0.0248,2.51,1986.71
79900,1985.62,0.0249,2.49,1988.11
79901,1986.43,0.0249,2.46,1988.89
79902,1987.22,0.0249,2.44,1989.66
79903,1987.97,0.0249,2.41,1990.38
79904,1989.38,0.0249,2.39,1991.77
79905,1990.15,0.0249,2.37,1992.52
79906,1990.94,0.0249,2.34,1993.28
79907,1991.68,0.0249,2.32,1994.00
79908,1993.08,0.0249,2.29,1995.38
79909,1993.91,0.0250,2.27,1996.18
79910,1994.69,0.0250,2.25,1996.94
79911,1996.08,0.0250,2.22,1998.30
79912,1996.88,0.0250,2.20,1999.08
79913,1997.67,0.0250,2.17,1999.85
79914,1998.45,0.0250,2.15,2000.60
79915,1999.82,0.0250,2.13,2001.94
79916,2000.60,0.0250,2.10,2002.70
79917,2001.39,0.0250,2.08,2003.47
79918,2002.16,0.0251,2.05,2004.22
79919,2003.55,0.0251,2.03,2005.58
79920,2004.35,0.0251,2.01,2006.36
79921,2005.14,0.0251,1.98,2007.12
79922,2005.94,0.0251,1.96,2007.89
79923,2007.32,0.0251,1.93,2009.25
79924,2008.13,0.0251,1.91,2010.03
79925,2008.91,0.0251,1.89,2010.79
79926,2009.74,0.0251,1.86,2011.60
79927,2011.10,0.0252,1.84,2012.94
79928,2011.90,0.0252,1.81,2013.71
79929,2012.68,0.0252,1.79,2014.46
79930,2013.44,0.0252,1.76,2015.21
79931,2014.83,0.0252,1.74,2016.57
79932,2015.62,0.0252,1.71,2017.33
79933,2016.41,0.0252,1.69,2018.10
79934,2017.18,0.0252,1.67,2018.84
79935,2018.58,0.0253,1.64,2020.22
79936,2019.37,0.0253,1.62,2020.99
79937,2020.17,0.0253,1.59,2021.76
79938,2020.93,0.0253,1.57,2022.50
79939,2022.30,0.0253,1.54,2023.85
79940,2023.10,0.0253,1.52,2024.62
79941,2023.88,0.0253,1.49,2025.37
79942,2024.65,0.0253,1.47,2026.12
79943,2026.01,0.0253,1.44,2027.46
79944,2026.83,0.0254,1.42,2028.25
79945,2027.62,0.0254,1.39,2029.02
79946,2028.41,0.0254,1.37,2029.78
79947,2029.81,0.0254,1.35,2031.16
79948,2030.60,0.0254,1.32,2031.92
79949,2031.43,0.0254,1.30,2032.72
79950,2032.84,0.0254,1.27,2034.11
79951,2033.63,0.0254,1.25,2034.88
79952,2034.44,0.0254,1.22,2035.66
79953,2035.22,0.0255,1.20,2036.41
79954,2036.60,0.0255,1.17,2037.77
79955,2037.37,0.0255,1.15,2038.52
79956,2038.14,0.0255,1.12,2039.27
79957,2038.96,0.0255,1.10,2040.06
79958,2040.34,0.0255,1.07,2041.42
79959,2041.13,0.0255,1.05,2042.18
79960,2041.95,0.0255,1.02,2042.97
79961,2042.74,0.0255,1.00,2043.73
79962,2044.13,0.0256,0.97,2045.10
79963,2044.93,0.0256,0.95,2045.88
79964,2045.71,0.0256,0.92,2046.63
79965,2046.48,0.0256,0.90,2047.38
79966,2047.88,0.0256,0.87,2048.75
79967,2048.69,0.0256,0.85,2049.53
79968,2049.49,0.0256,0.82,2050.31
79969,2050.27,0.0256,0.79,2051.06
79970,2051.66,0.0257,0.77,2052.43
79971,2052.46,0.0257,0.74,2053.20
79972,2053.27,0.0257,0.72,2053.99
79973,2054.05,0.0257,0.69,2054.75
79974,2055.47,0.0257,0.67,2056.14
79975,2056.26,0.0257,0.64,2056.90
79976,2057.07,0.0257,0.62,2057.69
79977,2057.83,0.0257,0.59,2058.42
79978,2059.22,0.0257,0.57,2059.78
79979,2060.01,0.0258,0.54,2060.55
79980,2060.80,0.0258,0.52,2061.32
79981,2061.59,0.0258,0.49,2062.08
79982,2062.98,0.0258,0.46,2063.44
79983,2063.76,0.0258,0.44,2064.20
79984,2064.55,0.0258,0.41,2064.97
79985,2065.31,0.0258,0.39,2065.70
79986,2066.72,0.0258,0.36,2067.08
79987,2067.49,0.0258,0.34,2067.83
79988,2068.29,0.0259,0.31,2068.60
79989,2069.04,0.0259,0.28,2069.32
79990,2070.45,0.0259,0.26,2070.71
79991,2071.25,0.0259,0.23,2071.48
79992,2072.02,0.0259,0.21,2072.23
79993,2073.39,0.0259,0.18,2073.58
79994,2074.17,0.0259,0.16,2074.33
79995,2074.95,0.0259,0.13,2075.08
79996,2075.70,0.0259,0.10,2075.81
79997,2077.08,0.0260,0.08,2077.15
79998,2077.85,0.0260,0.05,2077.90
79999,2078.68,0.0260,0.03,2078.70
80000,2079.48,0.0260,0.00,2079.48
80001,2080.87,0.0260,0.00,2080.84
80002,2081.66,0.0260,0.00,2081.61
80003,2082.46,0.0260,0.00,2082.38
80004,2083.23,0.0260,0.00,2083.13
80005,2084.61,0.0261,0.00,2084.48
80006,2085.48,0.0261,0.00,2085.32
80007,2086.29,0.0261,0.00,2086.11
80008,2087.06,0.0261,0.00,2086.85
80009,2088.44,0.0261,0.00,2088.20
80010,2089.21,0.0261,0.00,2088.95
80011,2090.01,0.0261,0.00,2089.72
80012,2090.81,0.0261,0.00,2090.50
80013,2092.22,0.0261,0.00,2091.88
80014,2093.05,0.0262,0.00,2092.68
80015,2093.85,0.0262,0.00,2093.45
80016,2094.71,0.0262,0.00,2094.29
80017,2096.18,0.0262,0.00,2095.73
80018,2097.02,0.0262,0.00,2096.54
80019,2097.89,0.0262,0.00,2097.39
80020,2098.69,0.0262,0.00,2098.16
80021,2100.14,0.0262,0.00,2099.58
80022,2100.96,0.0263,0.00,2100.38
80023,2101.76,0.0263,0.00,2101.15
80024,2102.53,0.0263,0.00,2101.90
80025,2104.06,0.0263,0.00,2103.40
80026,2104.89,0.0263,0.00,2104.21
80027,2105.75,0.0263,0.00,2105.04
80028,2106.58,0.0263,0.00,2105.84
80029,2108.04,0.0263,0.00,2107.27
80030,2108.88,0.0264,0.00,2108.09
80031,2109.70,0.0264,0.00,2108.88
80032,2110.48,0.0264,0.00,2109.64
80033,2111.86,0.0264,0.00,2110.99
80034,2112.66,0.0264,0.00,2111.76
80035,2113.44,0.0264,0.00,2112.52
80036,2114.81,0.0264,0.00,2113.86
80037,2115.58,0.0264,0.00,2114.60
80038,2116.37,0.0264,0.00,2115.37
80039,2117.20,0.0265,0.00,2116.17
80040,2118.62,0.0265,0.00,2117.56
