iter,elapsed_sec,avg_iter_sec,eta_target_sec,total_est_sec
6431,1736.70,0.2701,25268.49,27005.20
6432,1737.44,0.2701,25275.02,27012.46
6433,1738.18,0.2702,25281.54,27019.72
6434,1739.50,0.2704,25296.57,27036.07
6435,1740.25,0.2704,25303.26,27043.51
6436,1740.99,0.2705,25309.84,27050.83
6437,1741.75,0.2706,25316.62,27058.37
6438,1743.09,0.2708,25331.96,27075.05
6439,1743.86,0.2708,25338.85,27082.71
6440,1744.60,0.2709,25345.47,27090.07
6441,1745.36,0.2710,25352.35,27097.71
6442,1746.72,0.2711,25367.90,27114.62
6443,1747.45,0.2712,25374.30,27121.76
6444,1748.17,0.2713,25380.46,27128.63
6445,1748.91,0.2714,25386.99,27135.90
6446,1750.27,0.2715,25402.59,27152.87
6447,1751.00,0.2716,25408.90,27159.90
6448,1751.74,0.2717,25415.39,27167.13
6449,1752.46,0.2717,25421.72,27174.18
6450,1753.81,0.2719,25437.05,27190.86
6451,1754.54,0.2720,25443.35,27197.88
6452,1755.26,0.2720,25449.64,27204.90
6453,1755.99,0.2721,25455.93,27211.92
6454,1757.32,0.2723,25471.08,27228.40
6455,1758.04,0.2724,25477.28,27235.32
6456,1758.78,0.2724,25483.71,27242.49
6457,1759.49,0.2725,25489.81,27249.30
6458,1760.86,0.2727,25505.49,27266.35
6459,1761.60,0.2727,25511.95,27273.54
6460,1762.32,0.2728,25518.18,27280.50
6461,1763.06,0.2729,25524.74,27287.80
6462,1764.45,0.2731,25540.57,27305.02
6463,1765.20,0.2731,25547.25,27312.46
6464,1765.95,0.2732,25553.78,27319.73
6465,1766.67,0.2733,25560.04,27326.71
6466,1768.04,0.2734,25575.67,27343.71
6467,1768.81,0.2735,25582.51,27351.32
6468,1769.56,0.2736,25589.08,27358.64
6469,1770.29,0.2737,25595.41,27365.70
6470,1771.67,0.2738,25611.21,27382.88
6471,1772.41,0.2739,25617.70,27390.12
6472,1773.16,0.2740,25624.25,27397.41
6473,1773.87,0.2740,25630.31,27404.18
6474,1775.22,0.2742,25645.60,27420.83
6475,1775.98,0.2743,25652.28,27428.26
6476,1776.72,0.2744,25658.73,27435.45
6477,1778.07,0.2745,25674.03,27452.10
6478,1778.81,0.2746,25680.43,27459.24
6479,1779.56,0.2747,25687.01,27466.57
6480,1780.29,0.2747,25693.31,27473.60
6481,1781.61,0.2749,25708.12,27489.73
6482,1782.34,0.2750,25714.48,27496.83
6483,1783.08,0.2750,25720.84,27503.92
6484,1783.82,0.2751,25727.31,27511.13
6485,1785.17,0.2753,25742.50,27527.67
6486,1785.90,0.2753,25748.74,27534.64
6487,1786.63,0.2754,25755.09,27541.72
6488,1787.36,0.2755,25761.37,27548.73
6489,1788.72,0.2757,25776.63,27565.35
6490,1789.45,0.2757,25782.97,27572.42
6491,1790.19,0.2758,25789.43,27579.62
6492,1790.92,0.2759,25795.63,27586.55
6493,1792.26,0.2760,25810.68,27602.94
6494,1793.01,0.2761,25817.27,27610.28
6495,1793.74,0.2762,25823.57,27617.32
6496,1794.48,0.2762,25829.88,27624.36
6497,1795.80,0.2764,25844.63,27640.43
6498,1796.55,0.2765,25851.18,27647.72
6499,1797.28,0.2765,25857.45,27654.73
6500,1798.03,0.2766,25863.97,27662.00
6501,1799.41,0.2768,25879.60,27679.02
6502,1800.15,0.2769,25885.88,27686.03
6503,1800.90,0.2769,25892.43,27693.33
6504,1801.61,0.2770,25898.47,27700.09
6505,1802.96,0.2772,25913.59,27716.55
6506,1803.69,0.2772,25919.77,27723.46
6507,1804.44,0.2773,25926.25,27730.68
6508,1805.16,0.2774,25932.39,27737.55
6509,1806.51,0.2775,25947.53,27754.04
6510,1807.25,0.2776,25953.86,27761.11
6511,1808.00,0.2777,25960.44,27768.44
6512,1808.73,0.2778,25966.57,27775.30
6513,1810.10,0.2779,25981.94,27792.04
6514,1810.85,0.2780,25988.46,27799.31
6515,1811.61,0.2781,25995.15,27806.76
6516,1812.32,0.2781,26001.00,27813.32
6517,1813.68,0.2783,26016.24,27829.91
6518,1814.41,0.2784,26022.55,27836.96
6519,1815.15,0.2784,26028.81,27843.96
6520,1816.50,0.2786,26043.93,27860.43
6521,1817.22,0.2787,26049.95,27867.17
6522,1817.97,0.2787,26056.42,27874.39
6523,1818.72,0.2788,26062.90,27881.62
6524,1820.03,0.2790,26077.47,27897.50
6525,1820.76,0.2790,26083.58,27904.33
6526,1821.50,0.2791,26089.90,27911.40
6527,1822.23,0.2792,26096.08,27918.30
6528,1823.56,0.2793,26110.91,27934.48
6529,1824.29,0.2794,26117.01,27941.30
6530,1825.04,0.2795,26123.51,27948.56
6531,1825.76,0.2796,26129.51,27955.26
6532,1827.09,0.2797,26144.33,27971.43
6533,1827.84,0.2798,26150.69,27978.53
6534,1828.60,0.2799,26157.28,27985.88
6535,1829.36,0.2799,26163.87,27993.23
6536,1830.74,0.2801,26179.40,28010.14
6537,1831.49,0.2802,26185.73,28017.22
6538,1832.22,0.2802,26191.91,28024.12
6539,1832.98,0.2803,26198.52,28031.50
6540,1834.35,0.2805,26213.76,28048.11
6541,1835.08,0.2806,26219.93,28055.01
6542,1835.82,0.2806,26226.19,28062.01
6543,1836.54,0.2807,26232.27,28068.81
6544,1837.96,0.2809,26248.16,28086.11
6545,1838.69,0.2809,26254.33,28093.02
6546,1839.44,0.2810,26260.74,28100.18
6547,1840.20,0.2811,26267.34,28107.55
6548,1841.57,0.2812,26282.59,28124.16
6549,1842.34,0.2813,26289.27,28131.61
6550,1843.07,0.2814,26295.44,28138.51
6551,1843.80,0.2815,26301.53,28145.34
6552,1845.11,0.2816,26315.90,28161.01
6553,1845.87,0.2817,26322.40,28168.27
6554,1846.60,0.2818,26328.51,28175.11
6555,1847.30,0.2818,26334.27,28181.58
6556,1848.67,0.2820,26349.49,28198.16
6557,1849.42,0.2821,26355.88,28205.30
6558,1850.17,0.2821,26362.28,28212.45
6559,1851.53,0.2823,26377.28,28228.81
6560,1852.29,0.2824,26383.81,28236.10
6561,1853.03,0.2824,26390.02,28243.05
6562,1853.78,0.2825,26396.51,28250.29
6563,1855.13,0.2827,26411.39,28266.52
6564,1855.87,0.2827,26417.54,28273.41
6565,1856.60,0.2828,26423.62,28280.22
6566,1857.36,0.2829,26430.23,28287.60
6567,1858.73,0.2830,26445.41,28304.14
6568,1859.46,0.2831,26451.49,28310.95
6569,1860.22,0.2832,26457.99,28318.21
6570,1860.95,0.2832,26464.05,28325.00
6571,1862.27,0.2834,26478.46,28340.73
6572,1863.01,0.2835,26484.66,28347.67
6573,1863.76,0.2835,26491.00,28354.75
6574,1864.51,0.2836,26497.37,28361.88
6575,1865.86,0.2838,26512.23,28378.08
6576,1866.60,0.2839,26518.45,28385.05
6577,1867.36,0.2839,26524.88,28392.23
6578,1868.06,0.2840,26530.60,28398.66
6579,1869.38,0.2841,26544.91,28414.29
6580,1870.10,0.2842,26550.81,28420.91
6581,1870.85,0.2843,26557.25,28428.11
6582,1871.57,0.2843,26563.07,28434.64
6583,1872.92,0.2845,26577.88,28450.79
6584,1873.64,0.2846,26583.84,28457.48
6585,1874.40,0.2846,26590.23,28464.63
6586,1875.12,0.2847,26596.13,28471.25
6587,1876.47,0.2849,26611.02,28487.49
6588,1877.20,0.2849,26617.07,28494.27
6589,1877.93,0.2850,26623.03,28500.95
6590,1878.65,0.2851,26628.95,28507.60
6591,1880.05,0.2852,26644.46,28524.51
6592,1880.80,0.2853,26650.80,28531.61
6593,1881.57,0.2854,26657.27,28538.84
6594,1882.29,0.2855,26663.14,28545.43
6595,1883.66,0.2856,26678.24,28561.89
6596,1884.40,0.2857,26684.36,28568.76
6597,1885.14,0.2858,26690.51,28575.64
6598,1885.85,0.2858,26696.23,28582.07
6599,1887.21,0.2860,26711.19,28598.40
6600,1887.96,0.2861,26717.43,28605.38
6601,1888.70,0.2861,26723.61,28612.31
6602,1890.04,0.2863,26738.18,28628.22
6603,1890.76,0.2863,26744.17,28634.94
6604,1891.49,0.2864,26750.09,28641.58
6605,1892.21,0.2865,26756.01,28648.22
6606,1893.56,0.2866,26770.71,28664.27
6607,1894.31,0.2867,26776.98,28671.29
6608,1895.04,0.2868,26782.99,28678.04
6609,1895.79,0.2868,26789.20,28684.99
6610,1897.12,0.2870,26803.68,28700.80
6611,1897.87,0.2871,26809.82,28707.69
6612,1898.61,0.2871,26816.00,28714.61
6613,1899.32,0.2872,26821.70,28721.02
6614,1900.65,0.2874,26836.19,28736.84
6615,1901.40,0.2874,26842.34,28743.74
6616,1902.12,0.2875,26848.25,28750.37
6617,1902.86,0.2876,26854.25,28757.10
6618,1904.17,0.2877,26868.46,28772.63
6619,1904.91,0.2878,26874.53,28779.45
6620,1905.66,0.2879,26880.73,28786.39
6621,1906.40,0.2879,26886.83,28793.22
6622,1907.72,0.2881,26901.09,28808.81
6623,1908.46,0.2882,26907.13,28815.59
6624,1909.22,0.2882,26913.53,28822.75
6625,1909.93,0.2883,26919.15,28829.07
6626,1911.30,0.2885,26934.15,28845.45
6627,1912.03,0.2885,26940.09,28852.12
6628,1912.77,0.2886,26946.15,28858.92
6629,1913.49,0.2887,26952.01,28865.50
6630,1914.87,0.2888,26967.09,28881.96
6631,1915.61,0.2889,26973.13,28888.74
6632,1916.34,0.2890,26979.07,28895.42
6633,1917.06,0.2890,26984.78,28901.84
6634,1918.42,0.2892,26999.56,28917.98
6635,1919.16,0.2892,27005.67,28924.84
6636,1919.90,0.2893,27011.62,28931.51
6637,1920.62,0.2894,27017.43,28938.05
6638,1922.00,0.2895,27032.57,28954.58
6639,1922.74,0.2896,27038.59,28961.33
6640,1923.47,0.2897,27044.42,28967.89
6641,1924.17,0.2897,27049.95,28974.12
6642,1925.52,0.2899,27064.60,28990.13
6643,1926.25,0.2900,27070.49,28996.74
6644,1926.99,0.2900,27076.47,29003.46
6645,1928.33,0.2902,27090.96,29019.29
6646,1929.07,0.2903,27097.02,29026.09
6647,1929.83,0.2903,27103.31,29033.14
6648,1930.56,0.2904,27109.15,29039.71
6649,1931.91,0.2906,27123.73,29055.64
6650,1932.65,0.2906,27129.80,29062.46
6651,1933.39,0.2907,27135.72,29069.11
6652,1934.09,0.2908,27141.27,29075.37
6653,1935.46,0.2909,27156.03,29091.49
6654,1936.22,0.2910,27162.31,29098.53
6655,1936.94,0.2911,27168.14,29105.08
6656,1937.69,0.2911,27174.21,29111.90
6657,1939.01,0.2913,27188.39,29127.40
6658,1939.76,0.2913,27194.45,29134.20
6659,1940.49,0.2914,27200.35,29140.84
6660,1941.21,0.2915,27206.13,29147.34
6661,1942.57,0.2916,27220.76,29163.33
6662,1943.30,0.2917,27226.59,29169.88
6663,1944.05,0.2918,27232.70,29176.75
6664,1944.77,0.2918,27238.49,29183.27
6665,1946.12,0.2920,27253.03,29199.15
6666,1946.85,0.2921,27258.81,29205.66
6667,1947.60,0.2921,27264.95,29212.55
6668,1948.32,0.2922,27270.67,29219.00
6669,1949.72,0.2924,27285.92,29235.64
6670,1950.45,0.2924,27291.74,29242.19
6671,1951.22,0.2925,27298.10,29249.33
6672,1951.96,0.2926,27303.98,29255.93
6673,1953.31,0.2927,27318.50,29271.80
6674,1954.05,0.2928,27324.53,29278.58
6675,1954.78,0.2929,27330.29,29285.06
6676,1955.52,0.2929,27336.28,29291.80
6677,1956.90,0.2931,27351.14,29308.04
6678,1957.63,0.2931,27357.02,29314.65
6679,1958.36,0.2932,27362.83,29321.19
6680,1959.08,0.2933,27368.43,29327.51
6681,1960.46,0.2934,27383.40,29343.86
6682,1961.20,0.2935,27389.33,29350.53
6683,1961.96,0.2936,27395.46,29357.41
6684,1963.32,0.2937,27410.08,29373.40
6685,1964.06,0.2938,27416.09,29380.16
6686,1964.80,0.2939,27422.01,29386.81
6687,1965.54,0.2939,27427.87,29393.41
6688,1966.88,0.2941,27442.24,29409.12
6689,1967.62,0.2942,27448.19,29415.82
6690,1968.35,0.2942,27453.95,29422.31
6691,1969.08,0.2943,27459.74,29428.82
6692,1970.44,0.2944,27474.27,29444.71
6693,1971.17,0.2945,27480.07,29451.24
6694,1971.92,0.2946,27486.16,29458.08
6695,1972.64,0.2946,27491.77,29464.41
6696,1974.00,0.2948,27506.35,29480.36
6697,1974.73,0.2949,27512.12,29486.86
6698,1975.48,0.2949,27518.15,29493.64
6699,1976.22,0.2950,27523.94,29500.16
6700,1977.56,0.2952,27538.24,29515.79
6701,1978.29,0.2952,27544.03,29522.32
6702,1979.05,0.2953,27550.22,29529.27
6703,1979.79,0.2954,27556.11,29535.90
6704,1981.13,0.2955,27570.29,29551.42
6705,1981.88,0.2956,27576.36,29558.24
6706,1982.65,0.2957,27582.65,29565.30
6707,1983.38,0.2957,27588.44,29571.83
6708,1984.72,0.2959,27602.69,29587.41
6709,1985.46,0.2959,27608.49,29593.95
6710,1986.20,0.2960,27614.45,29600.65
6711,1986.93,0.2961,27620.18,29607.12
6712,1988.27,0.2962,27634.36,29622.63
6713,1989.01,0.2963,27640.21,29629.22
6714,1989.75,0.2964,27646.11,29635.86
6715,1990.47,0.2964,27651.64,29642.11
6716,1991.83,0.2966,27666.20,29658.03
6717,1992.57,0.2966,27671.98,29664.55
6718,1993.33,0.2967,27678.12,29671.45
6719,1994.06,0.2968,27683.81,29677.87
6720,1995.41,0.2969,27698.20,29693.61
6721,1996.14,0.2970,27703.86,29700.00
6722,1996.89,0.2971,27709.95,29706.85
6723,1997.60,0.2971,27715.34,29712.94
6724,1998.96,0.2973,27729.78,29728.74
6725,1999.71,0.2974,27735.70,29735.41
6726,2000.45,0.2974,27741.66,29742.11
6727,2001.80,0.2976,27755.90,29757.70
6728,2002.53,0.2976,27761.63,29764.16
6729,2003.28,0.2977,27767.57,29770.85
6730,2004.02,0.2978,27773.42,29777.44
6731,2005.36,0.2979,27787.52,29792.88
6732,2006.10,0.2980,27793.34,29799.44
6733,2006.84,0.2981,27799.20,29806.05
6734,2007.59,0.2981,27805.13,29812.72
6735,2008.97,0.2983,27819.84,29828.81
6736,2009.72,0.2984,27825.80,29835.52
6737,2010.45,0.2984,27831.43,29841.87
6738,2011.18,0.2985,27837.15,29848.33
6739,2012.51,0.2986,27851.12,29863.63
6740,2013.25,0.2987,27856.93,29870.18
6741,2013.97,0.2988,27862.53,29876.50
6742,2014.72,0.2988,27868.38,29883.10
6743,2016.09,0.2990,27882.92,29899.01
6744,2016.83,0.2991,27888.73,29905.56
6745,2017.59,0.2991,27894.81,29912.40
6746,2018.31,0.2992,27900.31,29918.62
6747,2019.68,0.2993,27914.77,29934.45
6748,2020.42,0.2994,27920.64,29941.07
6749,2021.20,0.2995,27926.90,29948.09
6750,2021.94,0.2995,27932.67,29954.60
6751,2023.29,0.2997,27946.93,29970.22
6752,2024.04,0.2998,27952.83,29976.86
6753,2024.81,0.2998,27959.02,29983.83
6754,2025.53,0.2999,27964.55,29990.08
6755,2026.92,0.3001,27979.28,30006.20
6756,2027.68,0.3001,27985.29,30012.96
6757,2028.41,0.3002,27991.04,30019.45
6758,2029.15,0.3003,27996.71,30025.86
6759,2030.53,0.3004,28011.39,30041.93
6760,2031.28,0.3005,28017.23,30048.51
6761,2032.05,0.3006,28023.38,30055.43
6762,2032.77,0.3006,28028.84,30061.61
6763,2034.13,0.3008,28043.20,30077.33
6764,2034.86,0.3008,28048.82,30083.68
6765,2035.62,0.3009,28054.78,30090.40
6766,2036.32,0.3010,28060.03,30096.35
6767,2037.69,0.3011,28074.53,30112.22
6768,2038.41,0.3012,28079.99,30118.41
6769,2039.17,0.3013,28085.92,30125.09
6770,2040.52,0.3014,28100.15,30140.68
6771,2041.44,0.3015,28108.36,30149.81
6772,2042.18,0.3016,28114.01,30156.19
6773,2042.94,0.3016,28120.09,30163.03
6774,2044.29,0.3018,28134.17,30178.46
6775,2045.04,0.3019,28140.07,30185.11
6776,2045.79,0.3019,28145.93,30191.72
6777,2046.52,0.3020,28151.55,30198.08
6778,2047.91,0.3021,28166.16,30214.07
6779,2048.66,0.3022,28172.00,30220.66
6780,2049.40,0.3023,28177.72,30227.12
6781,2050.15,0.3023,28183.61,30233.76
6782,2051.49,0.3025,28197.62,30249.11
6783,2052.24,0.3026,28203.36,30255.60
6784,2052.99,0.3026,28209.23,30262.21
6785,2053.72,0.3027,28214.79,30268.51
6786,2055.07,0.3028,28228.95,30284.02
6787,2055.82,0.3029,28234.72,30290.54
6788,2056.56,0.3030,28240.50,30297.07
6789,2057.31,0.3030,28246.26,30303.56
6790,2058.66,0.3032,28260.37,30319.03
6791,2059.40,0.3033,28266.01,30325.41
6792,2060.15,0.3033,28271.87,30332.03
6793,2061.04,0.3034,28279.58,30340.62
6794,2062.40,0.3036,28293.81,30356.21
6795,2063.15,0.3036,28299.64,30362.79
6796,2063.90,0.3037,28305.46,30369.36
6797,2064.61,0.3038,28310.74,30375.36
6798,2065.97,0.3039,28324.86,30390.83
6799,2066.72,0.3040,28330.67,30397.38
6800,2067.50,0.3040,28336.88,30404.38
6801,2068.21,0.3041,28342.19,30410.40
6802,2069.60,0.3043,28356.72,30426.32
6803,2070.34,0.3043,28362.40,30432.73
6804,2071.07,0.3044,28367.91,30438.98
6805,2071.80,0.3045,28373.42,30445.22
6806,2073.15,0.3046,28387.44,30460.59
6807,2073.89,0.3047,28393.17,30467.06
6808,2074.63,0.3047,28398.85,30473.48
6809,2075.94,0.3049,28412.20,30488.14
6810,2076.71,0.3050,28418.35,30495.06
6811,2077.46,0.3050,28424.06,30501.52
6812,2078.22,0.3051,28430.01,30508.23
6813,2079.58,0.3052,28444.09,30523.67
6814,2080.33,0.3053,28449.94,30530.27
6815,2081.06,0.3054,28455.43,30536.50
6816,2081.80,0.3054,28461.01,30542.80
6817,2083.13,0.3056,28474.68,30557.81
6818,2083.86,0.3056,28480.23,30564.09
6819,2084.60,0.3057,28485.83,30570.43
6820,2085.33,0.3058,28491.42,30576.75
6821,2086.69,0.3059,28505.51,30592.20
6822,2087.41,0.3060,28510.83,30598.25
6823,2088.16,0.3060,28516.62,30604.79
6824,2088.91,0.3061,28522.38,30611.29
6825,2090.28,0.3063,28536.55,30626.83
6826,2091.01,0.3063,28542.07,30633.08
6827,2091.76,0.3064,28547.72,30639.48
6828,2092.49,0.3065,28553.25,30645.74
6829,2093.84,0.3066,28567.18,30661.02
6830,2094.58,0.3067,28572.83,30667.41
6831,2095.31,0.3067,28578.27,30673.58
6832,2096.05,0.3068,28583.80,30679.84
6833,2097.37,0.3069,28597.30,30694.67
6834,2098.11,0.3070,28602.96,30701.08
6835,2098.86,0.3071,28608.70,30707.56
6836,2099.58,0.3071,28614.02,30713.60
6837,2100.95,0.3073,28628.14,30729.09
6838,2101.69,0.3074,28633.71,30735.40
6839,2102.41,0.3074,28639.14,30741.55
6840,2103.14,0.3075,28644.58,30747.73
6841,2104.52,0.3076,28658.85,30763.38
6842,2105.26,0.3077,28664.43,30769.70
6843,2105.99,0.3078,28669.85,30775.84
6844,2106.70,0.3078,28675.03,30781.73
6845,2108.04,0.3080,28688.77,30796.81
6846,2108.78,0.3080,28694.34,30803.12
6847,2109.53,0.3081,28699.97,30809.50
6848,2110.23,0.3082,28705.01,30815.24
6849,2111.60,0.3083,28719.17,30830.77
6850,2112.35,0.3084,28724.82,30837.17
6851,2113.09,0.3084,28730.40,30843.49
6852,2114.43,0.3086,28744.19,30858.63
6853,2115.17,0.3086,28749.71,30864.88
6854,2115.91,0.3087,28755.29,30871.20
6855,2116.65,0.3088,28760.75,30877.40
6856,2118.01,0.3089,28774.80,30892.81
6857,2118.77,0.3090,28780.55,30899.31
6858,2119.51,0.3091,28786.09,30905.60
6859,2120.25,0.3091,28791.75,30912.00
6860,2121.61,0.3093,28805.61,30927.22
6861,2122.35,0.3093,28811.13,30933.48
6862,2123.07,0.3094,28816.46,30939.53
6863,2123.82,0.3095,28822.08,30945.90
6864,2125.17,0.3096,28835.87,30961.04
6865,2125.90,0.3097,28841.27,30967.17
6866,2126.65,0.3097,28847.04,30973.69
6867,2127.40,0.3098,28852.59,30979.99
6868,2128.74,0.3100,28866.31,30995.05
6869,2129.47,0.3100,28871.65,31001.12
6870,2130.19,0.3101,28876.93,31007.12
6871,2130.93,0.3101,28882.40,31013.32
6872,2132.29,0.3103,28896.32,31028.60
6873,2133.02,0.3103,28901.72,31034.74
6874,2133.75,0.3104,28907.13,31040.88
6875,2134.48,0.3105,28912.51,31046.99
6876,2135.85,0.3106,28926.51,31062.35
6877,2136.56,0.3107,28931.66,31068.22
6878,2137.30,0.3107,28937.08,31074.37
6879,2138.02,0.3108,28942.38,31080.40
6880,2139.35,0.3110,28955.79,31095.13
6881,2140.08,0.3110,28961.18,31101.26
6882,2140.82,0.3111,28966.64,31107.46
6883,2141.53,0.3111,28971.83,31113.36
6884,2142.90,0.3113,28985.81,31128.71
6885,2143.63,0.3113,28991.22,31134.85
6886,2144.35,0.3114,28996.44,31140.79
6887,2145.07,0.3115,29001.58,31146.65
6888,2146.44,0.3116,29015.53,31161.96
6889,2147.17,0.3117,29020.94,31168.11
6890,2147.88,0.3117,29025.99,31173.87
6891,2148.61,0.3118,29031.33,31179.94
6892,2149.97,0.3120,29045.18,31195.15
6893,2150.71,0.3120,29050.60,31201.31
6894,2151.44,0.3121,29055.92,31207.36
6895,2152.81,0.3122,29069.94,31222.75
6896,2153.53,0.3123,29075.22,31228.75
6897,2154.27,0.3123,29080.61,31234.88
6898,2154.99,0.3124,29085.81,31240.80
6899,2156.31,0.3126,29099.15,31255.46
6900,2157.06,0.3126,29104.66,31261.72
6901,2157.80,0.3127,29110.19,31268.00
6902,2158.53,0.3127,29115.44,31273.97
6903,2159.89,0.3129,29129.24,31289.13
6904,2160.64,0.3130,29134.81,31295.45
6905,2161.39,0.3130,29140.44,31301.83
6906,2162.12,0.3131,29145.79,31307.92
6907,2163.46,0.3132,29159.31,31322.78
6908,2164.20,0.3133,29164.74,31328.94
6909,2164.97,0.3134,29170.55,31335.52
6910,2165.69,0.3134,29175.69,31341.37
6911,2167.05,0.3136,29189.52,31356.57
6912,2167.77,0.3136,29194.65,31362.42
6913,2168.51,0.3137,29200.09,31368.60
6914,2169.24,0.3137,29205.30,31374.53
6915,2170.54,0.3139,29218.39,31388.93
6916,2171.28,0.3140,29223.76,31395.04
6917,2172.01,0.3140,29229.08,31401.10
6918,2172.73,0.3141,29234.13,31406.85
6919,2174.06,0.3142,29247.60,31421.66
6920,2174.80,0.3143,29252.96,31427.76
6921,2175.53,0.3143,29258.22,31433.75
6922,2176.25,0.3144,29263.35,31439.60
6923,2177.60,0.3145,29276.93,31454.53
6924,2178.35,0.3146,29282.48,31460.83
6925,2179.07,0.3147,29287.70,31466.78
6926,2179.79,0.3147,29292.82,31472.62
6927,2181.15,0.3149,29306.48,31487.63
6928,2181.87,0.3149,29311.63,31493.50
6929,2182.61,0.3150,29317.01,31499.62
6930,2183.31,0.3151,29321.87,31505.17
6931,2184.67,0.3152,29335.61,31520.28
6932,2185.40,0.3153,29340.82,31526.22
6933,2186.11,0.3153,29345.82,31531.92
6934,2187.46,0.3155,29359.40,31546.86
6935,2188.18,0.3155,29364.53,31552.72
6936,2188.91,0.3156,29369.81,31558.73
6937,2189.66,0.3156,29375.29,31564.95
6938,2191.01,0.3158,29388.78,31579.78
6939,2191.74,0.3159,29394.05,31585.79
6940,2192.47,0.3159,29399.33,31591.80
6941,2193.20,0.3160,29404.51,31597.71
6942,2194.54,0.3161,29417.93,31612.47
6943,2195.28,0.3162,29423.28,31618.55
6944,2196.01,0.3162,29428.60,31624.61
6945,2196.76,0.3163,29433.99,31630.74
6946,2198.06,0.3165,29446.96,31645.03
6947,2198.78,0.3165,29452.04,31650.82
6948,2199.53,0.3166,29457.56,31657.09
6949,2200.27,0.3166,29462.88,31663.16
6950,2201.60,0.3168,29476.13,31677.74
6951,2202.34,0.3168,29481.51,31683.86
6952,2203.07,0.3169,29486.62,31689.69
6953,2203.80,0.3170,29491.91,31695.71
6954,2205.16,0.3171,29505.55,31710.71
6955,2205.91,0.3172,29510.97,31716.88
6956,2206.65,0.3172,29516.32,31722.97
6957,2207.36,0.3173,29521.29,31728.65
6958,2208.73,0.3174,29535.08,31743.81
6959,2209.50,0.3175,29540.72,31750.22
6960,2210.23,0.3176,29545.91,31756.14
6961,2210.96,0.3176,29551.09,31762.04
6962,2212.35,0.3178,29565.15,31777.50
6963,2213.10,0.3178,29570.58,31783.68
6964,2213.85,0.3179,29576.08,31789.93
6965,2214.58,0.3180,29581.27,31795.85
6966,2215.91,0.3181,29594.49,31810.41
6967,2216.66,0.3182,29599.93,31816.59
6968,2217.42,0.3182,29605.44,31822.86
6969,2218.14,0.3183,29610.52,31828.65
6970,2219.51,0.3184,29624.21,31843.71
6971,2220.26,0.3185,29629.72,31849.98
6972,2220.99,0.3186,29634.89,31855.88
6973,2221.72,0.3186,29639.99,31861.70
6974,2223.06,0.3188,29653.36,31876.43
6975,2223.80,0.3188,29658.60,31882.39
6976,2224.53,0.3189,29663.76,31888.29
6977,2225.90,0.3190,29677.54,31903.44
6978,2226.62,0.3191,29682.48,31909.10
6979,2227.37,0.3192,29687.93,31915.30
6980,2228.09,0.3192,29692.99,31921.08
6981,2229.42,0.3194,29706.15,31935.57
6982,2230.20,0.3194,29711.88,31942.07
6983,2230.95,0.3195,29717.33,31948.27
6984,2231.69,0.3195,29722.65,31954.35
6985,2233.06,0.3197,29736.32,31969.39
6986,2233.80,0.3198,29741.60,31975.40
6987,2234.55,0.3198,29747.02,31981.57
6988,2235.29,0.3199,29752.24,31987.53
6989,2236.61,0.3200,29765.20,32001.80
6990,2237.37,0.3201,29770.79,32008.16
6991,2238.11,0.3201,29776.00,32014.11
6992,2238.84,0.3202,29781.21,32020.05
6993,2240.17,0.3203,29794.28,32034.45
6994,2240.90,0.3204,29799.45,32040.36
6995,2241.63,0.3205,29804.56,32046.19
6996,2242.38,0.3205,29809.88,32052.26
6997,2243.71,0.3207,29823.06,32066.77
6998,2244.45,0.3207,29828.25,32072.70
6999,2245.18,0.3208,29833.35,32078.53
7000,2245.91,0.3208,29838.48,32084.39
7001,2247.25,0.3210,29851.78,32099.03
7002,2248.00,0.3211,29857.12,32105.13
7003,2248.75,0.3211,29862.53,32111.28
7004,2249.46,0.3212,29867.37,32116.83
7005,2250.81,0.3213,29880.68,32131.49
7006,2251.58,0.3214,29886.34,32137.92
7007,2252.33,0.3214,29891.65,32143.98
7008,2253.08,0.3215,29896.98,32150.05
7009,2254.43,0.3216,29910.36,32164.79
7010,2255.17,0.3217,29915.56,32170.72
7011,2255.90,0.3218,29920.70,32176.60
7012,2256.62,0.3218,29925.58,32182.19
7013,2258.01,0.3220,29939.45,32197.46
7014,2258.76,0.3220,29944.83,32203.59
7015,2259.50,0.3221,29950.06,32209.56
7016,2260.21,0.3222,29954.87,32215.08
7017,2261.55,0.3223,29968.08,32229.63
7018,2262.29,0.3224,29973.25,32235.54
7019,2263.05,0.3224,29978.74,32241.79
7020,2264.39,0.3226,29991.89,32256.29
7021,2265.13,0.3226,29997.07,32262.20
7022,2265.87,0.3227,30002.29,32268.16
7023,2266.62,0.3227,30007.56,32274.17
7024,2267.98,0.3229,30021.08,32289.06
7025,2268.71,0.3229,30026.12,32294.83
7026,2269.44,0.3230,30031.20,32300.64
7027,2270.16,0.3231,30036.11,32306.27
7028,2271.52,0.3232,30049.42,32320.93
7029,2272.26,0.3233,30054.64,32326.90
7030,2273.00,0.3233,30059.86,32332.86
7031,2273.73,0.3234,30064.97,32338.71
7032,2275.09,0.3235,30078.30,32353.39
7033,2275.83,0.3236,30083.45,32359.28
7034,2276.56,0.3237,30088.47,32365.03
7035,2277.28,0.3237,30093.45,32370.74
7036,2278.61,0.3239,30106.47,32385.08
7037,2279.37,0.3239,30111.91,32391.28
